tag_id,tag_name,memory,address,data_type,collection_group,scale,offset,decimals,word_length,format,unit,description
1,D0,D,0,uint16,fast,1,0,,,,,실린더 선택번호
2,D32,D,32,uint16,fast,1,0,,,,,HMI2>PLC 화면 번호 1
3,D33,D,33,uint16,fast,1,0,,,,,HMI2>PLC 화면 번호 2
4,D61,D,61,int16,fast,1,0,,,,,2# 검사 결과
5,D62,D,62,int16,fast,1,0,,,,,3/4#CCD검사 결과
6,D63,D,63,int16,fast,1,0,,,,,3/4# 거리 검사 결과
7,D64,D,64,int16,fast,1,0,,,,,3/4# 이탈력 검사 결과
8,D65,D,65,int16,fast,1,0,,,,,3/4#L 압력검사 결과
9,D66,D,66,int16,fast,1,0,,,,,3/4#R 압력검사 결과
10,D67,D,67,int16,fast,1,0,,,,,7#L 동작전압 검사 결과
11,D68,D,68,int16,fast,1,0,,,,,7#R 동작전압 검사 결과
12,D69,D,69,int16,fast,1,0,,,,,7#L 리셋 전압 검사 결과
13,D70,D,70,int16,fast,1,0,,,,,7#R 리셋 전압 검사 결과
14,D71,D,71,int16,fast,1,0,,,,,7# 동기화 시간 확인 결과
15,D72,D,72,int16,fast,1,0,,,,,8# 액션 리셋 전압 체크 결과
16,D100,D,100,int16,fast,0.1,0,,,,,현재 모델
17,D130,D,130,int16,fast,1,0,,,,,PLC 연도
18,D131,D,131,int16,fast,1,0,,,,,PLC 월
19,D132,D,132,int16,fast,1,0,,,,,PLC데이
20,D133,D,133,int16,fast,1,0,,,,,PLC
21,D134,D,134,int16,fast,1,0,,,,,PLC 포인트
22,D135,D,135,int16,fast,1,0,,,,,PLC 초
23,D200,D,200,uint32,fast,1,0,,8,,,총 개수
24,D202,D,202,uint32,fast,1,0,,8,,,좋은 제품 수
25,D204,D,204,uint32,fast,1,0,,8,,,잘못된 카운트
26,D206,D,206,float32,fast,1,0,2,,,,자격률
27,D208,D,208,float32,fast,1,0,2,,,,불량률
28,D210,D,210,uint32,fast,1,0,,6,,,누적 합계
29,D212,D,212,int16,fast,1,0,,2,,,실시간 효율성
30,D214,D,214,int16,fast,1,0,,2,,,분 효율성
31,D216,D,216,uint32,fast,0.1,0,,5,,,사이클 시간
32,D228,D,228,uint32,fast,1,0,,2,,,2# 제품 1ON 회 L
33,D230,D,230,uint32,fast,1,0,,2,,,2# 제품 1ON 회 R
34,D232,D,232,uint32,fast,1,0,,2,,,2# 제품 2ON 회 L
35,D234,D,234,uint32,fast,1,0,,2,,,2# 제품 2ON 회 R
36,D236,D,236,uint32,fast,1,0,,2,,,2# 제품 3ON배 L
37,D238,D,238,uint32,fast,1,0,,2,,,2# 제품 3ON 회 R
38,D240,D,240,uint32,fast,1,0,,2,,,2# 제품 4ON배 L
39,D242,D,242,uint32,fast,1,0,,2,,,2# 제품 4ON 회 R
40,D244,D,244,uint32,fast,1,0,,2,,,2# 제품 1OFF 회 L
41,D246,D,246,uint32,fast,1,0,,2,,,2# 제품 1OFF 회 R
42,D248,D,248,uint32,fast,1,0,,2,,,2# 제품 2OFF 회 L
43,D250,D,250,uint32,fast,1,0,,2,,,2# 제품 2OFF 회 R
44,D252,D,252,uint32,fast,1,0,,2,,,2# 제품 3OFF 회 L
45,D254,D,254,uint32,fast,1,0,,2,,,2# 제품 3OFF 회 R
46,D256,D,256,uint32,fast,1,0,,2,,,2# 제품 4OFF 회 L
47,D258,D,258,uint32,fast,1,0,,2,,,2# 제품 4OFF 회 R
48,D268,D,268,uint32,fast,1,0,,,,,2# 제품 감지 시간 설정
49,D270,D,270,uint32,fast,0.01,0,,,,,2# 제품 1 결과 표시
50,D272,D,272,uint32,fast,0.01,0,,,,,2# 제품 2 결과 표시
51,D274,D,274,uint32,fast,0.01,0,,,,,2# 제품 3 결과 표시
52,D276,D,276,uint32,fast,0.01,0,,,,,2# 제품 4 결과 표시
53,D280,D,280,uint16,fast,0.01,0,,,,,2#ON 지연
54,D282,D,282,uint16,fast,0.01,0,,,,,2#OFF 지연
55,D284,D,284,uint16,fast,1,0,,1,,,NG 반복 테스트
56,D360,D,360,int32,log,1,0,,,,,시간별 총 출력 로그 저장
57,D362,D,362,int32,log,1,0,,,,,시간별 OK 출력 로그가 저장되었습니다.
58,D364,D,364,int32,log,1,0,,,,,시간별 NG 생산 로그 저장
59,D366,D,366,float32,log,1,0,,,,,시간당 합격률 로그 저장
60,D368,D,368,float32,log,1,0,,,,,시간별 불량률 로그 저장
61,D390,D,390,float32,fast,1,0,2,,,,3#CCD1 간격 상한
62,D392,D,392,float32,fast,1,0,2,,,,3#CCD1 갭 하한
63,D394,D,394,float32,fast,1,0,2,,,,3#CCD2 간격 상한
64,D396,D,396,float32,fast,1,0,2,,,,3#CCD2 갭 하한
65,D400,D,400,float32,fast,1,0,2,,,,4#CCD1 간격 상한
66,D402,D,402,float32,fast,1,0,2,,,,4#CCD1 갭 하한
67,D404,D,404,float32,fast,1,0,2,,,,4#CCD2 간격 상한
68,D406,D,406,float32,fast,1,0,2,,,,4#CCD2 갭 하한
69,D410,D,410,uint32,fast,0.01,0,,,,,3#CCD1_L 상태 결과
70,D412,D,412,uint32,fast,0.01,0,,,,,3#CCD1_R 상태 결과
71,D414,D,414,uint32,fast,0.01,0,,,,,3#CCD2_L 상태 결과
72,D416,D,416,uint32,fast,0.01,0,,,,,3#CCD2_R 상태 결과
73,D420,D,420,uint32,fast,0.01,0,,,,,4#CCD1_L 상태 결과
74,D422,D,422,uint32,fast,0.01,0,,,,,4#CCD1_R 상태 결과
75,D424,D,424,uint32,fast,0.01,0,,,,,4#CCD2_L 상태 결과
76,D426,D,426,uint32,fast,0.01,0,,,,,4#CCD2_R 상태 결과
77,D500,D,500,int32,fast,0.01,0,,,,,3#1 상하 원점 위치
78,D502,D,502,int32,fast,0.01,0,,,,,3#1 시작 위치를 위아래로 검색
79,D504,D,504,int32,fast,0.01,0,,,,,3#1 상하 검색 종료 위치
80,D506,D,506,int32,fast,0.01,0,,,,,3#1 상하검출 종료위치
81,D520,D,520,int32,fast,0.01,0,,,,,3#2 상하 원점 위치
82,D522,D,522,int32,fast,0.01,0,,,,,3#2 시작 위치를 위아래로 검색
83,D524,D,524,int32,fast,0.01,0,,,,,3#2 검색 종료 위치 상하
84,D526,D,526,int32,fast,0.01,0,,,,,3#2 상하검출 종료위치
85,D540,D,540,int32,fast,0.01,0,,,,,4#1 상하 원점 위치
86,D542,D,542,int32,fast,0.01,0,,,,,4#1 시작 위치를 위아래로 검색
87,D544,D,544,int32,fast,0.01,0,,,,,4#1 검색 종료 위치 상하
88,D546,D,546,int32,fast,0.01,0,,,,,4#1 상하검출 종료위치
89,D560,D,560,int32,fast,0.01,0,,,,,4#2 상하 원점 위치
90,D562,D,562,int32,fast,0.01,0,,,,,4#2 시작 위치를 위아래로 검색
91,D564,D,564,int32,fast,0.01,0,,,,,4#2 끝위치를 상하로 검색
92,D566,D,566,int32,fast,0.01,0,,,,,4#2 상하검출 종료위치
93,D580,D,580,int32,fast,0.01,0,,,,,5#은 1개의 원점 위치를 감지합니다.
94,D582,D,582,int32,fast,0.01,0,,,,,5# 감지 1 감지 시작 위치
95,D584,D,584,int32,fast,0.01,0,,,,,5# 감지 1 감지 종료 위치
96,D600,D,600,int32,fast,0.01,0,,,,,5#은 2개의 원점 위치를 감지합니다.
97,D602,D,602,int32,fast,0.01,0,,,,,5# 감지 2 감지 시작 위치
98,D604,D,604,int32,fast,0.01,0,,,,,5# 감지 2 감지 종료 위치
99,D620,D,620,int32,fast,0.01,0,,,,,5#은 3개의 원점 위치를 감지합니다.
100,D622,D,622,int32,fast,0.01,0,,,,,5# 감지 3 감지 시작 위치
101,D624,D,624,int32,fast,0.01,0,,,,,5# 감지 3 감지 종료 위치
102,D640,D,640,int32,fast,0.01,0,,,,,5#은 4개의 원점 위치를 감지합니다.
103,D642,D,642,int32,fast,0.01,0,,,,,5# 감지 4 감지 시작 위치
104,D644,D,644,int32,fast,0.01,0,,,,,5# 감지 4 감지 종료 위치
105,D660,D,660,int32,fast,0.01,0,,,,,6#은 1개의 원점 위치를 감지합니다.
106,D662,D,662,int32,fast,0.01,0,,,,,6# 감지 1 감지 시작 위치
107,D664,D,664,int32,fast,0.01,0,,,,,6# 감지 1 감지 종료 위치
108,D680,D,680,int32,fast,0.01,0,,,,,6#은 2개의 원점 위치를 감지합니다.
109,D682,D,682,int32,fast,0.01,0,,,,,6# 감지 2 감지 시작 위치
110,D684,D,684,int32,fast,0.01,0,,,,,6# 감지 2 감지 종료 위치
111,D700,D,700,int32,fast,0.01,0,,,,,6#은 3개의 원점 위치를 감지합니다.
112,D702,D,702,int32,fast,0.01,0,,,,,6# 감지 3 감지 시작 위치
113,D704,D,704,int32,fast,0.01,0,,,,,6# 감지 3 감지 종료 위치
114,D720,D,720,int32,fast,0.01,0,,,,,6#은 4개의 원점 위치를 감지합니다.
115,D722,D,722,int32,fast,0.01,0,,,,,6# 감지 4 감지 시작 위치
116,D724,D,724,int32,fast,0.01,0,,,,,6# 감지 4 감지 종료 위치
117,D740,D,740,int32,fast,0.01,0,,,,,10#NG_픽업 위치
118,D742,D,742,int32,fast,0.01,0,,,,,10#NG_CCD 위치
119,D744,D,744,int32,fast,0.01,0,,,,,10#NG_AGING
120,D746,D,746,int32,fast,0.01,0,,,,,10#NG_탈퇴
121,D748,D,748,int32,fast,0.01,0,,,,,10#NG_접점 간격
122,D750,D,750,int32,fast,0.01,0,,,,,10#NG_M 압력
123,D752,D,752,int32,fast,0.01,0,,,,,10#NG_동기화 시간
124,D754,D,754,int32,fast,0.01,0,,,,,10#NG_작용전압
125,D756,D,756,int32,fast,0.01,0,,,,,10#NG_리셋 전압
126,D788,D,788,uint32,fast,1,0,,6,,,7# 동기화 시간 NG 수량
127,D790,D,790,uint32,fast,1,0,,6,,,7# 동작 하한 NG 수량
128,D792,D,792,uint32,fast,1,0,,6,,,7# 상한 NG 수량 재설정
129,D794,D,794,uint32,fast,1,0,,6,,,7# 하한 NG 수량 재설정
130,D796,D,796,uint32,fast,1,0,,6,,,입력 수량
131,D798,D,798,uint32,fast,1,0,,6,,,좋은 제품 수량
132,D800,D,800,uint32,fast,1,0,,6,,,노화
133,D802,D,802,uint32,fast,1,0,,6,,,간격(CCD)
134,D804,D,804,uint32,fast,1,0,,6,,,간격
135,D806,D,806,uint32,fast,1,0,,6,,,강제로 떠나다
136,D808,D,808,uint32,fast,1,0,,6,,,압력 L
137,D810,D,810,uint32,fast,1,0,,6,,,압력R
138,D812,D,812,uint32,fast,1,0,,6,,,7# 액션 상한 NG수량
139,D816,D,816,uint32,fast,1,0,,6,,,총 NG 표시 횟수 날짜
140,D820,D,820,float32,fast,1,0,1,,,,좋은 제품 합격률
141,D822,D,822,float32,fast,1,0,1,,,,AGING 불량률
142,D824,D,824,float32,fast,1,0,1,,,,간격(CCD) 불량률
143,D826,D,826,float32,fast,1,0,1,,,,간격 불량률
144,D828,D,828,float32,fast,1,0,1,,,,이탈력 불량률
145,D830,D,830,float32,fast,1,0,1,,,,압력 L 불량률
146,D832,D,832,float32,fast,1,0,1,,,,압력 R 불량률
147,D834,D,834,float32,fast,1,0,1,,,,7# 동작 상한 불량률
148,D840,D,840,uint32,fast,1,0,,6,,,노화 알람 설정
149,D842,D,842,uint32,fast,1,0,,6,,,간격(CCD) 알람 설정
150,D844,D,844,uint32,fast,1,0,,6,,,간격알람 설정
151,D846,D,846,uint32,fast,1,0,,6,,,출발력 알람 설정
152,D848,D,848,uint32,fast,1,0,,6,,,압력 L 경보 설정
153,D850,D,850,uint32,fast,1,0,,6,,,압력 R 경보 설정
154,D852,D,852,uint32,fast,1,0,,6,,,7# 동작 상한 경보 설정
155,D856,D,856,uint32,fast,1,0,,6,,,7# 동작 하한 경보 설정
156,D858,D,858,uint32,fast,1,0,,6,,,7# 재설정 상한 경보 설정
157,D860,D,860,uint32,fast,1,0,,6,,,7# 하한 경보 설정 재설정
158,D862,D,862,uint32,fast,1,0,,6,,,7# 동기 시간 알람 설정
159,D870,D,870,float32,fast,1,0,1,,,,7# 동작 하한 불량률
160,D872,D,872,float32,fast,1,0,1,,,,7# 상한 불량률 재설정
161,D874,D,874,float32,fast,1,0,1,,,,7# 하한 불량률 재설정
162,D876,D,876,float32,fast,1,0,1,,,,7# 동기화 시간 불량률
163,D900,D,900,string,fast,1,0,,10,,,모델 입력 1
164,D1002,D,1002,uint32,fast,0.01,0,,,,,1개의 수동 속도 왔다갔다 3#
165,D1006,D,1006,int32,fast,0.01,0,,5,,,3#1 상하 현재 위치
166,D1008,D,1008,uint16,fast,1,0,,4,,,3# 위아래로 1개의 원점 간격
167,D1010,D,1010,uint32,fast,0.01,0,,,,,1개의 빈 주행 속도 위아래로 3#
168,D1012,D,1012,uint32,fast,0.01,0,,,,,1개의 검색 속도 위아래로 3#
169,D1014,D,1014,uint32,fast,0.01,0,,,,,1 감지 속도 위아래로 3#
170,D1022,D,1022,uint32,fast,0.01,0,,,,,2 수동 속도 왔다갔다 3#
171,D1026,D,1026,int32,fast,0.01,0,,5,,,3#2 상하 현재 위치
172,D1028,D,1028,uint16,fast,1,0,,4,,,3# 위아래로 2개의 원점 간격
173,D1030,D,1030,uint32,fast,0.01,0,,,,,2 빈 주행 속도 위아래로 3#
174,D1032,D,1032,uint32,fast,0.01,0,,,,,3# 위아래로 2 검색 속도
175,D1034,D,1034,uint32,fast,0.01,0,,,,,2 감지 속도 위아래로 3#
176,D1042,D,1042,uint32,fast,0.01,0,,,,,1개의 수동 속도 왔다갔다 4#
177,D1046,D,1046,int32,fast,0.01,0,,5,,,4#1 상하 현재 위치
178,D1048,D,1048,uint16,fast,1,0,,4,,,4# 1 원점 간격 위아래
179,D1050,D,1050,uint32,fast,0.01,0,,,,,1개의 빈 주행 속도 위아래로 4#
180,D1052,D,1052,uint32,fast,0.01,0,,,,,1개의 검색 속도 위아래로 4#
181,D1054,D,1054,uint32,fast,0.01,0,,,,,1 감지 속도 위아래로 4#
182,D1062,D,1062,uint32,fast,0.01,0,,,,,2 수동 속도 왔다갔다 4#
183,D1066,D,1066,int32,fast,0.01,0,,5,,,4#2 상하 현재 위치
184,D1068,D,1068,uint16,fast,1,0,,4,,,4# 위아래로 2개의 원점 간격
185,D1070,D,1070,uint32,fast,0.01,0,,,,,2 빈 주행 속도 위아래로 4#
186,D1072,D,1072,uint32,fast,0.01,0,,,,,4# 위아래로 2개의 검색 속도
187,D1074,D,1074,uint32,fast,0.01,0,,,,,4# 위아래로 2 감지 속도
188,D1082,D,1082,uint32,fast,0.01,0,,,,,5#는 1개의 수동 속도를 감지합니다
189,D1086,D,1086,int32,fast,0.01,0,,5,,,5#현재 위치 1개 감지
190,D1088,D,1088,uint16,fast,1,0,,4,,,5#은 1개의 원점 간격을 감지합니다.
191,D1090,D,1090,uint32,fast,0.01,0,,,,,5# 감지 1 빈 실행 속도
192,D1092,D,1092,uint32,fast,0.01,0,,,,,5# 감지 1 감지 속도
193,D1102,D,1102,uint32,fast,0.01,0,,,,,5#는 2개의 수동 속도를 감지합니다
194,D1106,D,1106,int32,fast,0.01,0,,5,,,5#현재 위치 2개 감지
195,D1108,D,1108,uint16,fast,1,0,,4,,,5#은 2개의 원점 간격을 감지합니다.
196,D1110,D,1110,uint32,fast,0.01,0,,,,,5# 감지 2 빈 실행 속도
197,D1112,D,1112,uint32,fast,0.01,0,,,,,5# 감지 2 감지 속도
198,D1122,D,1122,uint32,fast,0.01,0,,,,,5#는 3개의 수동 속도를 감지합니다
199,D1126,D,1126,int32,fast,0.01,0,,5,,,5#현재 위치 3개 감지
200,D1128,D,1128,uint16,fast,1,0,,4,,,5#은 3개의 원점 간격을 감지합니다.
201,D1130,D,1130,uint32,fast,0.01,0,,,,,5#는 3개의 빈 주행 속도를 감지합니다.
202,D1132,D,1132,uint32,fast,0.01,0,,,,,5# 감지 3 감지 속도
203,D1142,D,1142,uint32,fast,0.01,0,,,,,5#는 4개의 수동 속도를 감지합니다
204,D1146,D,1146,int32,fast,0.01,0,,5,,,5#현재 위치 4개 감지
205,D1148,D,1148,uint16,fast,1,0,,4,,,5#은 4개의 원점 간격을 감지합니다.
206,D1150,D,1150,uint32,fast,0.01,0,,,,,5#는 4개의 빈 주행 속도를 감지합니다.
207,D1152,D,1152,uint32,fast,0.01,0,,,,,5# 감지 4 감지 속도
208,D1162,D,1162,uint32,fast,0.01,0,,,,,6#는 1개의 수동 속도를 감지합니다
209,D1166,D,1166,int32,fast,0.01,0,,5,,,6#현재 위치 1개 감지
210,D1168,D,1168,uint16,fast,1,0,,4,,,6#은 1개의 원점 간격을 감지합니다.
211,D1170,D,1170,uint32,fast,0.01,0,,,,,6# 감지 1 공회전 속도
212,D1172,D,1172,uint32,fast,0.01,0,,,,,6# 감지 1 감지 속도
213,D1182,D,1182,uint32,fast,0.01,0,,,,,6#는 2개의 수동 속도를 감지합니다
214,D1186,D,1186,int32,fast,0.01,0,,5,,,6#현재 위치 2개 감지
215,D1188,D,1188,uint16,fast,1,0,,4,,,6#은 2개의 원점 간격을 감지합니다.
216,D1190,D,1190,uint32,fast,0.01,0,,,,,6# 감지 2 빈 실행 속도
217,D1192,D,1192,uint32,fast,0.01,0,,,,,6# 감지 2 감지 속도
218,D1202,D,1202,uint32,fast,0.01,0,,,,,6#는 3개의 수동 속도를 감지합니다
219,D1206,D,1206,int32,fast,0.01,0,,5,,,6#현재 위치 3개 감지
220,D1208,D,1208,uint16,fast,1,0,,4,,,6#은 3개의 원점 간격을 감지합니다.
221,D1210,D,1210,uint32,fast,0.01,0,,,,,6# 감지 3 빈 실행 속도
222,D1212,D,1212,uint32,fast,0.01,0,,,,,6# 감지 3 감지 속도
223,D1222,D,1222,uint32,fast,0.01,0,,,,,6#는 4개의 수동 속도를 감지합니다
224,D1226,D,1226,int32,fast,0.01,0,,5,,,6#현재 위치 4개 감지
225,D1228,D,1228,uint16,fast,1,0,,4,,,6#은 4개의 원점 간격을 감지합니다.
226,D1230,D,1230,uint32,fast,0.01,0,,,,,6#는 4개의 빈 주행 속도를 감지합니다.
227,D1232,D,1232,uint32,fast,0.01,0,,,,,6# 감지 4 감지 속도
228,D1240,D,1240,uint32,fast,0.01,0,,,,,10#NG 자동 절단 속도
229,D1242,D,1242,uint32,fast,0.01,0,,,,,10#NG 블랭킹 수동 속도
230,D1246,D,1246,int32,fast,0.01,0,,5,,,10#NG 절단 현재 위치
231,D1248,D,1248,uint16,fast,1,0,,4,,,10#NG 블랭킹 원점 간격
232,D1500,D,1500,uint16,fast,0.1,0,,,,,1# 자재 도착 지연
233,D1502,D,1502,int16,fast,1,0,,3,,,2#연속 NG 설정
234,D1504,D,1504,int16,fast,1,0,,3,,,3#연속 NG 설정
235,D1508,D,1508,uint16,fast,1,0,,,,,5#연속 NG 설정
236,D1512,D,1512,uint16,fast,1,0,,,,,7#연속 NG 설정
237,D1514,D,1514,uint16,fast,1,0,,,,,8#연속 NG 설정
238,D1516,D,1516,uint16,fast,0.1,0,,,,,9# 직접 진동 블랭킹 유도 지연
239,D1520,D,1520,uint16,fast,0.1,0,,,,,0#이온 블로잉 ON 시간
240,D1522,D,1522,uint16,fast,0.1,0,,,,,0#이온 취출 OFF 시간
241,D1524,D,1524,uint16,fast,1,0,,,,,0# 이온 취입 횟수
242,D1530,D,1530,uint16,fast,0.1,0,,,,,1# 재료 부족 경보
243,D1532,D,1532,uint16,fast,0.1,0,,,,,1# 자재 부족으로 중단
244,D1700,D,1700,uint32,fast,0.01,0,,,,,7#1L 동작전압 상태
245,D1702,D,1702,uint32,fast,0.01,0,,,,,7#1R 작동 전압 상태
246,D1704,D,1704,uint32,fast,0.01,0,,,,,7#1L 리셋 전압 상태
247,D1706,D,1706,uint32,fast,0.01,0,,,,,7#1R 리셋 전압 상태
248,D1710,D,1710,uint32,fast,0.01,0,,,,,7#2L 동작전압 상태
249,D1712,D,1712,uint32,fast,0.01,0,,,,,7#2R 작동 전압 상태
250,D1714,D,1714,uint32,fast,0.01,0,,,,,7#2L 리셋 전압 상태
251,D1716,D,1716,uint32,fast,0.01,0,,,,,7#2R 리셋 전압 상태
252,D1720,D,1720,uint32,fast,0.01,0,,,,,7#3L 동작전압 상태
253,D1722,D,1722,uint32,fast,0.01,0,,,,,7#3R 동작전압 상태
254,D1724,D,1724,uint32,fast,0.01,0,,,,,7#3L 리셋 전압 상태
255,D1726,D,1726,uint32,fast,0.01,0,,,,,7#3R 리셋 전압 상태
256,D1730,D,1730,uint32,fast,0.01,0,,,,,7#4L 작동 전압 상태
257,D1732,D,1732,uint32,fast,0.01,0,,,,,7#4R 작동 전압 상태
258,D1734,D,1734,uint32,fast,0.01,0,,,,,7#4L 리셋 전압 상태
259,D1736,D,1736,uint32,fast,0.01,0,,,,,7#4R 리셋 전압 상태
260,D2200,D,2200,float32,fast,1,0,2,,,,3#1 거리 상한 설정
